%"phi","phi_dot","elevations","pressure","dphi_dn","fluid_vel_x","fluid_vel_y","fluid_vel_z","nodes_vel_x","nodes_vel_y","nodes_vel_z","break_wave_press","comp_1","comp_2","comp_3","comp_4","iges_normals_x","iges_normals_y","iges_normals_z","Points:0","Points:1","Points:2"
0.01245878,-1.073288e-05,-0.001134705,9.396668,0.005030858,2.098182,-0.006801934,0.004771592,0,0,0.01229177,0,2254.864,-2256.751,11.41085,0.7847054,0,0,0,5.222398,1.98484,-0.001134705
0.01196847,-0.001078822,-0.001172208,11.91225,0.0004648322,2.097894,-0.006503652,0.000597604,0,0,-0.001976888,0,2254.864,-2255.818,11.78799,2.957811,0,0,0,5.465897,1.98484,-0.001172208
0.01256751,0.0007494063,0.001178108,4.566708,-0.02482372,2.088891,0.01869639,-0.02454846,0,0,-0.00475767,0,2254.864,-2236.929,-11.84733,-1.089533,0,0,0,4.978904,1.98484,0.001178108
-0.01229472,0.002627006,-0.01282991,-1.212802,0.03141465,2.155517,-0.02173529,0.03187864,0,0,0.01664714,0,2254.864,-2382.201,129.0205,-2.924049,0,0,0,10.5787,1.98484,-0.01282991
-0.001377652,0.0007496228,-0.007952563,3.769842,0.04510082,2.130778,0.007592832,0.04588553,0,0,-0.007045232,0,2254.864,-2328.741,79.9728,-0.8101032,0,0,0,10.82216,1.98484,-0.007952563
0.004006562,0.01788994,-0.003543249,0.7544999,0.039518,2.104803,0.01967058,0.03951735,0,0,0.005399971,0,2254.864,-2271.742,35.63173,-17.60228,0,0,0,11.06562,1.98484,-0.003543249
0.003735695,0.02505433,-0.001267525,-3.650776,0.03134566,2.093111,0.001417803,0.03139322,0,0,0.01411426,0,2254.864,-2246.093,12.74652,-27.50942,0,0,0,11.30908,1.98484,-0.001267525
0.003638564,-0.002101066,0.00150961,-0.853128,-0.01766205,2.091685,0.01015791,-0.01761968,0,0,-0.001365288,0,2254.864,-2242.616,-15.18098,1.844009,0,0,0,1.517949,1.98484,0.00150961
0.003794046,-0.001698937,-0.0007790408,-2.281319,-0.03170057,2.102697,0.01041733,-0.03159759,0,0,-0.002091796,0,2254.864,-2266.72,7.834214,0.6533562,0,0,0,1.707361,1.98484,-0.0007790408
0.005525307,0.0001696494,-0.003474533,-5.79002,-0.03649471,2.115894,0.002966355,-0.03675342,0,0,-0.001633706,0,2254.864,-2295.244,34.9407,0.1136487,0,0,0,1.896771,1.98484,-0.003474533
0.01099575,0.0001654747,-0.006427008,-1.509469,-0.03157704,2.127571,-0.01771353,-0.03265236,0,0,-0.003410398,0,2254.864,-2320.91,64.63148,-0.9124167,0,0,0,2.086168,1.98484,-0.006427008
0.01696841,0.001583514,-0.008452977,3.078805,-0.01645154,2.133934,-0.03938195,-0.01755458,0,0,-0.001117927,0,2254.864,-2334.848,85.00509,-1.54711,0,0,0,2.275561,1.98484,-0.008452977
0.02318256,0.002691307,-0.007283911,1.270538,0.009033739,2.128663,-0.04931088,0.00898802,0,0,-0.002589679,0,2254.864,-2323.97,73.2487,-2.378139,0,0,0,2.464379,1.98484,-0.007283911
0.02854701,0.002851594,-0.006496762,0.4115844,0.02806995,2.125022,-0.0581408,0.02889097,0,0,-0.001065339,0,2254.864,-2316.113,65.33294,-3.001839,0,0,0,2.653208,1.98484,-0.006496762
0.02940041,0.003059852,-0.004886422,2.229026,0.04312528,2.116409,-0.04751822,0.04414472,0,0,-0.001061422,0,2254.864,-2297.914,49.13899,-3.089325,0,0,0,2.710872,1.98484,-0.004886422
-0.00506613,-0.01300449,-0.007162504,1.057301,-0.02930096,2.135989,-0.0107602,-0.02976324,0,0,-0.0007949729,0,2254.864,-2338.448,72.0278,13.05198,0,0,0,8.265814,1.98484,-0.007162504
0.0002088146,-0.01417853,-0.008646374,0.1787554,-0.02485974,2.143525,-0.03581525,-0.02737913,0,0,-0.00102876,0,2254.864,-2355.986,86.94993,14.53855,0,0,0,8.387547,1.98484,-0.008646374
-0.009485607,-0.01244374,-0.004422343,2.866305,-0.06327501,2.121493,0.002915733,-0.06456176,0,0,-5.847299e-05,0,2254.864,-2309.213,44.4721,12.84404,0,0,0,8.144081,1.98484,-0.004422343
0.03163499,0.003366566,-0.0008843092,6.638579,0.08085253,2.095052,-0.02488995,0.08241668,0,0,-0.0008799747,0,2254.864,-2252.969,8.892817,-3.250574,0,0,0,2.842052,1.98484,-0.0008843092
-0.01053458,-0.01123523,0.004464375,0.1177257,-0.02502623,2.081287,0.03431378,-0.02484473,0,0,0.002936687,0,2254.864,-2221.176,-44.89479,11.77942,0,0,0,7.778885,1.98484,0.004464375
-0.01221353,-0.01219106,0.002327956,-4.219055,-0.0404934,2.093555,0.03023443,-0.03974218,0,0,0.00210988,0,2254.864,-2247.865,-23.41046,11.40414,0,0,0,7.900619,1.98484,0.002327956
-0.008246343,-0.01069192,0.005992667,0.2302373,-0.01196836,2.073969,0.03203292,-0.01269656,0,0,0.002935607,0,2254.864,-2205.468,-60.26364,11.15763,0,0,0,7.65715,1.98484,0.005992667
0.01867771,-0.01584577,-0.008551697,-2.696074,0.04077269,2.143414,-0.07907,0.04157103,0,0,-0.0004100245,0,2254.864,-2359.073,85.99784,15.63174,0,0,0,8.752741,1.98484,-0.008551697
0.02351291,-0.01474488,-0.004573541,-1.553016,0.08323663,2.122766,-0.06652945,0.08630828,0,0,-0.001021238,0,2254.864,-2316.347,45.99259,15.21766,0,0,0,8.874472,1.98484,-0.004573541
0.01224021,-0.01526203,-0.009815606,-2.77744,0.003339344,2.149933,-0.07269825,0.0007008079,0,0,-0.0012511,0,2254.864,-2371.841,98.70801,15.75373,0,0,0,8.63101,1.98484,-0.009815606
0.006012204,-0.01467481,-0.009611592,-1.47496,-0.01502689,2.148618,-0.05547609,-0.01854666,0,0,-0.0003072229,0,2254.864,-2367.844,96.65639,14.96106,0,0,0,8.509278,1.98484,-0.009611592
0.01039705,-0.01516351,-0.009764741,-2.526883,-0.003332448,2.149737,-0.06827401,-0.006514963,0,0,-0.0009045166,0,2254.864,-2371.02,98.1965,15.58996,0,0,0,8.598565,1.98484,-0.009764741
-0.01335892,-0.01232374,0.03039955,-5.387881,-0.02929451,1.953897,0.1323815,-0.02543975,0,0,-0.003383866,0,2254.864,-1962.082,-305.7048,12.196,0,0,0,9.483128,1.98484,0.03039955
-0.02441785,-0.01154978,0.02823338,-5.140075,-0.1064859,1.963091,0.1194596,-0.0960618,0,0,-0.003296235,0,2254.864,-1984.508,-283.9214,11.71669,0,0,0,9.5641,1.98484,0.02823338
0.003221653,-0.01268804,0.02766742,-3.942259,0.07979422,1.966672,0.1118249,0.07272566,0,0,-0.002882463,0,2254.864,-1989.55,-278.23,13.09213,0,0,0,9.361397,1.98484,0.02766742
0.01616732,-0.01325096,0.02026489,-0.8209598,0.1466634,2.000265,0.06852575,0.1360685,0,0,-0.00231148,0,2254.864,-2063.001,-203.7884,13.43454,0,0,0,9.239666,1.98484,0.02026489
0.02354163,-0.01338855,0.01086181,0.4581379,0.1567711,2.045372,0.01393295,0.1507273,0,0,-0.001709876,0,2254.864,-2157.608,-109.2289,13.85413,0,0,0,9.117935,1.98484,0.01086181
0.0256975,-0.01462939,0.002050432,-0.264941,0.1313443,2.089357,-0.03675356,0.1317155,0,0,-0.001056313,0,2254.864,-2248.284,-20.61961,14.54284,0,0,0,8.996204,1.98484,0.002050432
0.004659165,0.004379107,0.01445698,12.12133,-0.0227178,2.01988,0.05171053,-0.02089378,0,0,0.0001184422,0,2254.864,-2092.676,-145.3827,-4.371084,0,0,0,3.396178,1.98484,0.01445698
-0.003460598,0.005682521,0.01049391,-12.17344,-0.09023682,2.048331,0.04181352,-0.08722946,0,0,0.00171327,0,2254.864,-2154.925,-105.5292,-4.781244,0,0,0,3.517938,1.98484,0.01049391
0.01398799,0.004551599,0.01467499,-2.417324,0.02979617,2.02571,0.05026371,0.02732689,0,0,-0.0008208025,0,2254.864,-2104.272,-147.5751,-4.862631,0,0,0,3.274427,1.98484,0.01467499
0.01687596,0.005299591,0.01359418,-2.456181,0.04473298,2.030484,0.04315057,0.04190692,0,0,-9.01627e-05,0,2254.864,-2114.739,-136.7062,-4.765375,0,0,0,3.23115,1.98484,0.01359418
-0.03958894,-0.00923176,0.01603755,-3.180381,-0.1875017,2.018052,0.05590471,-0.1765645,0,0,-0.002927749,0,2254.864,-2105.548,-161.2773,9.503144,0,0,0,9.726589,1.98484,0.01603755
-0.04352965,-0.007228218,0.005492797,-2.122051,-0.1768602,2.067813,-0.001262624,-0.1732443,0,0,-0.003048806,0,2254.864,-2208.744,-55.23683,7.417305,0,0,0,9.848319,1.98484,0.005492797
-0.02945276,-0.01119314,0.02603455,-4.577634,-0.1389457,1.972991,0.105367,-0.1263263,0,0,-0.003207215,0,2254.864,-2006.835,-261.8094,11.4815,0,0,0,9.604858,1.98484,0.02603455
0.006771219,0.003054184,-0.01273081,-9.937349,-0.00415381,2.158412,-0.05840953,-0.003410164,0,0,0.001234127,0,2254.864,-2389.25,128.024,-3.138265,0,0,0,4.126677,1.98484,-0.01273081
0.01417259,-0.006017568,-0.01153871,17.77884,0.07992774,2.144147,-0.04392303,0.08284941,0,0,0.02023147,0,2254.864,-2360.564,116.036,5.728515,0,0,0,4.248429,1.98484,-0.01153871
0.0004137516,0.006371729,-0.01087918,1.395584,-0.04914691,2.142545,-0.06050981,-0.0517058,0,0,0.0008706222,0,2254.864,-2356.064,109.4036,-5.348631,0,0,0,4.004929,1.98484,-0.01087918
0.01403985,-0.003278422,0.003990654,2.145252,0.0009552433,2.078776,0.04306174,0.004247477,0,0,-0.01774636,0,2254.864,-2215.512,-40.13093,3.019758,0,0,0,4.857153,1.98484,0.003990654
0.01290464,-0.002012274,0.002091128,5.565849,-0.0180936,2.085633,0.02642116,-0.01672675,0,0,-0.001457607,0,2254.864,-2230.028,-21.02886,0.5309802,0,0,0,4.943194,1.98484,0.002091128
0.01666302,0.007805551,0.004370536,-7.328267,0.01614702,2.075724,0.05002235,0.01587141,0,0,0.01154044,0,2254.864,-2209.678,-43.95112,-6.189067,0,0,0,4.735402,1.98484,0.004370536
0.01256751,-0.000761257,0.001178108,6.599189,-0.02482372,2.08889,0.01869639,-0.02454846,0,0,0.006263716,0,2254.864,-2236.929,-11.84733,-1.089533,0,0,0,4.978904,1.98484,0.001178108
-0.03233041,0.0155702,-0.01260335,13.21478,-0.03804243,2.140749,-0.0559515,-0.03822864,0,0,-4.306842e-05,0,2254.864,-2351.578,126.7422,-16.27151,0,0,0,10.21351,1.98484,-0.01260335
-0.02698514,0.05385505,-0.01394912,-27.97591,-0.04748189,2.149412,-0.04114555,-0.04564783,0,0,-0.04256265,0,2254.864,-2369.713,140.2756,-54.81807,0,0,0,10.33524,1.98484,-0.01394912
-0.03815371,0.001912095,-0.00923098,-0.8418349,-0.07990268,2.136307,-0.05865571,-0.08213531,0,0,-0.004949576,0,2254.864,-2345.59,92.82886,-2.187617,0,0,0,10.09178,1.98484,-0.00923098
-0.04255641,-0.003931859,-0.003308008,-0.01648775,-0.1346431,2.108863,-0.04201496,-0.1361922,0,0,-0.003191694,0,2254.864,-2291.348,33.26609,4.014504,0,0,0,9.970051,1.98484,-0.003308008
0.01902551,6.008326e-05,-0.005844727,10.50516,0.1105861,2.117016,-0.00132947,0.112311,0,0,0.005284824,0,2254.864,-2303.535,58.77593,3.213066,0,0,0,4.382482,1.98484,-0.005844727
0.02090491,-0.0002746956,-0.0008738058,7.889715,0.1087023,2.094903,0.03171707,0.1087377,0,0,0.001958908,0,2254.864,-2256.135,8.787193,-0.394017,0,0,0,4.491912,1.98484,-0.0008738058
-0.01936012,-0.06779092,-0.01338853,67.80897,-0.02111375,2.160226,-0.01188306,-0.01930708,0,0,-0.05047305,0,2254.864,-2391.464,134.6382,67.19057,0,0,0,10.45697,1.98484,-0.01338853
-0.0169202,-0.04470289,-0.01320035,45.40647,-0.004212119,2.158695,-0.01489008,-0.002776557,0,0,-0.02879764,0,2254.864,-2388.401,132.7458,45.32523,0,0,0,10.49793,1.98484,-0.01320035
-0.01229472,0.005589203,-0.0128299,-3.654531,0.03141465,2.155517,-0.02173529,0.03187864,0,0,0.01402256,0,2254.864,-2382.201,129.0205,-2.924049,0,0,0,10.5787,1.98484,-0.0128299
