%"phi","phi_dot","elevations","pressure","dphi_dn","fluid_vel_x","fluid_vel_y","fluid_vel_z","nodes_vel_x","nodes_vel_y","nodes_vel_z","break_wave_press","comp_1","comp_2","comp_3","comp_4","iges_normals_x","iges_normals_y","iges_normals_z","Points:0","Points:1","Points:2"
-0.03307967,-0.01509043,0.004597038,3.535024,-0.2032983,2.071408,0.005851414,-0.1970925,0,0,0.004690132,0,2254.864,-2222.441,-46.22888,9.369828,0,0,0,6.926717,0.98384,0.004597038
-0.01901165,-0.009351771,0.02783959,-3.103257,-0.2055099,1.955428,0.1339754,-0.1751343,0,0,0.00494828,0,2254.864,-1985.628,-279.9613,9.498846,0,0,0,6.683234,0.98384,0.02783959
-0.0004292786,-0.009118771,0.037805,-7.445267,-0.09746394,1.908083,0.200403,-0.0810503,0,0,0.005866606,0,2254.864,-1886.126,-380.1758,9.30838,0,0,0,6.561492,0.98384,0.037805
0.0409696,-0.007806133,0.02590834,0.4147766,0.2393793,1.960824,0.1070987,0.211362,0,0,0.005432063,0,2254.864,-2000.346,-260.5402,7.993433,0,0,0,6.318007,0.98384,0.02590834
0.04974342,-0.006750129,0.01104469,1.912609,0.2320081,2.033328,-0.009052594,0.2285056,0,0,0.004674962,0,2254.864,-2147.426,-111.0679,6.932977,0,0,0,6.196263,0.98384,0.01104469
0.04755654,-0.004391432,-0.009605327,0.1737934,0.1015698,2.137635,-0.1235369,0.1070914,0,0,0.003775593,0,2254.864,-2354.894,96.59339,4.537015,0,0,0,5.952776,0.98384,-0.009605327
0.04990415,-0.005777594,-0.005596269,-1.061989,0.1434562,2.117676,-0.1226229,0.1529358,0,0,0.004416992,0,2254.864,-2316.791,56.27737,5.662026,0,0,0,6.026397,0.98384,-0.005596269
0.05132331,-0.006503034,-0.001744044,-0.7294516,0.1762955,2.097902,-0.1063502,0.1862871,0,0,0.004807626,0,2254.864,-2278.32,17.5385,6.213138,0,0,0,6.07452,0.98384,-0.001744044
0.0002330304,0.002683122,-0.004459197,1.737237,-0.01994049,2.11582,0.02893917,-0.020651,0,0,0.00166247,0,2254.864,-2295.318,44.84271,-2.753063,0,0,0,4.978762,0.98384,-0.004459197
0.001631552,0.002454717,-0.005268912,2.055637,-0.02828808,2.119459,0.02560453,-0.02869213,0,0,0.001629824,0,2254.864,-2303.249,52.9854,-2.702789,0,0,0,5.040731,0.98384,-0.005268912
0.003036379,0.002201159,-0.006077288,2.173234,-0.03442493,2.123204,0.02353058,-0.03443237,0,0,0.001631065,0,2254.864,-2311.388,61.11461,-2.601186,0,0,0,5.100523,0.98384,-0.006077288
0.006754481,0.002151783,-0.007644468,-2.899589,-0.02798161,2.132902,0.02191286,-0.02736472,0,0,0.001630581,0,2254.864,-2332.056,76.87453,-1.843394,0,0,0,5.222284,0.98384,-0.007644468
0.04101514,-0.002637909,-0.01342738,-1.894532,0.0525216,2.15715,-0.1191783,0.05064832,0,0,0.003172046,0,2254.864,-2393.888,135.0289,3.283809,0,0,0,5.83103,0.98384,-0.01342738
0.03325106,-0.001808854,-0.01491567,-0.1812902,0.003076654,2.164894,-0.08693024,-0.002023782,0,0,0.003251197,0,2254.864,-2406.333,149.9954,1.734927,0,0,0,5.709284,0.98384,-0.01491567
0.02468277,-0.0004294642,-0.01321975,-0.03677037,-0.02483634,2.157781,-0.04514079,-0.02883823,0,0,0.00151227,0,2254.864,-2388.134,132.9408,0.515155,0,0,0,5.587536,0.98384,-0.01321975
0.0214206,4.392529e-05,-0.0121886,0.2163549,-0.03221124,2.15305,-0.02776654,-0.03484571,0,0,0.001746058,0,2254.864,-2376.872,122.5714,0.07981427,0,0,0,5.537765,0.98384,-0.0121886
-0.004828309,-0.01296604,-0.01368456,9.355345,0.04071895,2.161602,-0.02899484,0.04454954,0,0,-0.001115909,0,2254.864,-2396.387,137.6151,12.54257,0,0,0,7.44525,0.98384,-0.01368456
0.01365702,-0.01123613,-0.008180993,-6.372866,0.04089796,2.143129,0.0009135038,0.04160824,0,0,0.0005789577,0,2254.864,-2354.642,82.26996,12.53696,0,0,0,7.779915,0.98384,-0.008180993
0.01868283,-0.01364618,-0.005961223,9.068889,0.04355011,2.126937,0.009994505,0.04307947,0,0,-0.0003730644,0,2254.864,-2319.186,59.94744,13.70609,0,0,0,7.901999,0.98384,-0.005961223
0.007532605,-0.01448164,-0.01010981,-6.279475,0.04538111,2.153207,-0.009913785,0.04779166,0,0,-0.001350795,0,2254.864,-2377.382,101.6666,14.2652,0,0,0,7.657812,0.98384,-0.01010981
0.04268034,-0.001118094,-0.00629301,4.070324,-0.005429971,2.124828,-0.03627296,-0.00492549,0,0,0.0005672998,0,2254.864,-2314.961,63.28396,0.7629392,0,0,0,1.707758,0.98384,-0.00629301
0.04743056,0.0001360456,-0.004802514,-2.307001,0.03099456,2.119791,-0.0562177,0.0297772,0,0,-0.002360774,0,2254.864,-2304.654,48.2952,0.006387057,0,0,0,1.897331,0.98384,-0.004802514
0.05022357,0.0007091842,-0.001441732,5.76049,0.03554066,2.100349,-0.04465712,0.03642783,0,0,-0.001661455,0,2254.864,-2262.863,14.49839,-0.9166479,0,0,0,2.086743,0.98384,-0.001441732
0.04992497,0.001490197,0.00120892,-0.6230999,0.02064792,2.090827,-0.04193013,0.02034373,0,0,-0.001803063,0,2254.864,-2241.723,-12.15718,-1.513335,0,0,0,2.276183,0.98384,0.00120892
-0.02931179,-0.001853638,0.005216726,0.6637605,0.009963075,2.073317,0.02523022,0.009606198,0,0,0.0009426882,0,2254.864,-2203.648,-52.4606,1.785862,0,0,0,-2.342609,0.98384,0.005216726
-0.03284485,-0.001950994,0.005447832,-0.7168646,-0.0002394439,2.072861,0.03077879,-0.0005379678,0,0,0.000672716,0,2254.864,-2202.738,-54.78466,2.003736,0,0,0,-2.196813,0.98384,0.005447832
-0.03332651,-0.001958376,0.005489848,-0.8668723,-0.001328082,2.072727,0.03154373,-0.001620955,0,0,0.0006393013,0,2254.864,-2202.467,-55.20718,2.034321,0,0,0,-2.178059,0.98384,0.005489848
-0.03752994,-0.002489152,0.005627659,0.4266496,0.002068947,2.071577,0.03953441,0.001624998,0,0,0.0009327496,0,2254.864,-2200.374,-56.59304,2.539634,0,0,0,-2.013484,0.98384,0.005627659
-0.04193135,-0.002622407,0.005788716,0.2195428,-0.0001663391,2.070759,0.0490858,-0.001040522,0,0,0.0007214027,0,2254.864,-2199.134,-58.21267,2.786451,0,0,0,-1.848378,0.98384,0.005788716
-0.04621989,-0.003191878,0.005470632,0.2299289,-0.007244904,2.072271,0.05804963,-0.007946363,0,0,0.0009309196,0,2254.864,-2202.927,-55.01394,3.167701,0,0,0,-1.683195,0.98384,0.005470632
-0.04991768,-0.003494064,0.004339529,0.2076703,-0.0189501,2.077519,0.06460697,-0.01972224,0,0,0.0007918549,0,2254.864,-2214.499,-43.63931,3.483602,0,0,0,-1.517077,0.98384,0.004339529
-0.0522425,-0.003866543,0.002237135,0.6704316,-0.03262547,2.087035,0.07043631,-0.03273173,0,0,0.0007939529,0,2254.864,-2235.623,-22.49715,3.757607,0,0,0,-1.350852,0.98384,0.002237135
-0.05238781,-0.004214346,0.00015677,0.4268641,-0.04301814,2.097006,0.06644871,-0.04240367,0,0,0.0007164995,0,2254.864,-2256.995,-1.576515,4.016801,0,0,0,-1.243722,0.98384,0.00015677
-0.05253481,-0.004389468,-0.001151043,0.02350443,-0.04979588,2.103336,0.06390085,-0.04882186,0,0,0.000675917,0,2254.864,-2270.659,11.57515,4.200809,0,0,0,-1.182893,0.98384,-0.001151043
-0.04954566,-0.004367689,-0.005947774,-1.033347,-0.0642535,2.12602,0.05003096,-0.06402942,0,0,0.0004848417,0,2254.864,-2320.002,59.81219,4.484537,0,0,0,-1.014911,0.98384,-0.005947774
-0.04227289,-0.004752085,-0.01107333,-1.109128,-0.0605328,2.150258,0.02459677,-0.0611843,0,0,0.0003598501,0,2254.864,-2372.001,111.356,4.796457,0,0,0,-0.8464814,0.98384,-0.01107333
-0.03135034,-0.004757552,-0.01536453,0.4628166,-0.04550066,2.169501,-0.003234325,-0.04776622,0,0,0.0001673621,0,2254.864,-2413.569,154.5093,4.981446,0,0,0,-0.6780325,0.98384,-0.01536453
-0.03135034,-0.005064197,-0.01536453,0.9271881,-0.04550066,2.169501,-0.003234325,-0.04776622,0,0,-0.0003329513,0,2254.864,-2413.569,154.5093,4.981446,0,0,0,-0.6780325,0.98384,-0.01536453
-0.02487985,-0.004683782,-0.01653236,-0.3614459,-0.0142958,2.175579,-0.01489461,-0.01370044,0,0,0.0003158609,0,2254.864,-2425.877,166.2532,4.82116,0,0,0,-0.5934949,0.98384,-0.01653236
-0.01818086,-0.005087721,-0.01683116,0.294541,0.001186444,2.176751,-0.02620987,0.0008426992,0,0,-0.0002394257,0,2254.864,-2428.715,169.258,5.193173,0,0,0,-0.5089578,0.98384,-0.01683116
-0.01150174,-0.004843738,-0.01630717,0.2120686,0.02136013,2.174147,-0.0345446,0.01827915,0,0,0.0003529411,0,2254.864,-2423.947,163.9887,4.979667,0,0,0,-0.424437,0.98384,-0.01630717
-0.005178728,-0.005088763,-0.01510228,0.3442651,0.03401156,2.168391,-0.04691857,0.02963528,0,0,-0.0003387863,0,2254.864,-2412.617,151.872,5.240289,0,0,0,-0.3399249,0.98384,-0.01510228
0.0004901812,-0.005328208,-0.0135004,-3.396581,0.04621906,2.161969,-0.06867055,0.0490435,0,0,0.0003150617,0,2254.864,-2398.702,135.7631,5.139884,0,0,0,-0.2554235,0.98384,-0.0135004
0.005367947,-0.00498021,-0.01136454,-7.460099,0.06544523,2.152812,-0.0727375,0.08104702,0,0,-0.0004298611,0,2254.864,-2376.195,114.2844,5.153489,0,0,0,-0.1709358,0.98384,-0.01136454
0.009680542,-0.005359837,-0.007346086,-9.992331,0.1427291,2.132538,-0.04328766,0.1539581,0,0,-7.804209e-05,0,2254.864,-2337.371,73.87394,5.102259,0,0,0,-0.08646469,0.98384,-0.007346086
0.01232921,-0.004817136,0.0003668255,13.33091,0.2379983,2.079791,0.04149682,0.219489,0,0,-0.0005625955,0,2254.864,-2241.959,-3.688882,5.030621,0,0,0,-0.002007269,0.98384,0.0003668255
